1 	14817 
2 	18701 
3 	22735 
1 	13420 
2 	21308 
3 	21617 
1 	14884 
2 	20104 
3 	21488 
1 	15192 
2 	19294 
3 	18603 
1 	15056 
2 	19128 
3 	25120 
1 	14998 
2 	20823 
3 	21475 
1 	13002 
2 	18084 
3 	19716 
1 	13341 
2 	17489 
3 	20582 
1 	15201 
2 	18046 
3 	19410 
1 	14098 
2 	17428 
3 	18994 
1 	13831 
2 	23030 
3 	27468 
1 	15202 
2 	21268 
3 	22116 
1 	14773 
2 	22897 
3 	23075 
1 	14398 
2 	13736 
3 	30152 
1 	15554 
2 	26235 
3 	23036 
1 	14712 
2 	29505 
3 	22143 
1 	14437 
2 	23357 
3 	21523 
1 	12571 
2 	20182 
3 	18551 
1 	15553 
2 	18650 
3 	29113 
1 	11793 
2 	23824 
3 	25295 
1 	11485 
2 	23163 
3 	24270 
1 	13218 
2 	22153 
3 	21954 
1 	13418 
2 	27566 
3 	25796 
1 	13254 
2 	23257 
3 	20996 
1 	12368 
2 	22634 
3 	21777 
1 	16211 
2 	22924 
3 	17320 
1 	13847 
2 	20110 
3 	22790 
1 	17643 
2 	18776 
3 	24487 
1 	14877 
2 	21500 
3 	19688 
1 	14577 
2 	22201 
3 	25034 
1 	14034 
2 	20895 
3 	20370 
1 	16545 
2 	21069 
3 	21643 
1 	14867 
2 	26572 
3 	20712 
1 	11488 
2 	21130 
3 	24903 
1 	11316 
2 	22628 
3 	23352 
1 	12915 
2 	22989 
3 	23668 
1 	14140 
2 	19622 
3 	27839 
1 	12645 
2 	19753 
3 	20513 
1 	13800 
2 	26084 
3 	18513 
1 	16066 
2 	21315 
3 	21093 
1 	16701 
2 	17599 
3 	27413 
1 	15494 
2 	21923 
3 	25994 
1 	16405 
2 	23661 
3 	23903 
1 	14327 
2 	32136 
3 	18673 
1 	15044 
2 	22047 
3 	19803 
1 	15362 
2 	20700 
3 	23690 
1 	13848 
2 	18840 
3 	21703 
1 	14826 
2 	25177 
3 	26338 
1 	17783 
2 	18889 
3 	21557 
1 	13631 
2 	18987 
3 	21661 
1 	13645 
2 	21663 
3 	19243 
1 	12176 
2 	21748 
3 	23462 
1 	13925 
2 	24412 
3 	16921 
1 	15039 
2 	20817 
3 	20105 
1 	14980 
2 	18119 
3 	23890 
1 	14377 
2 	20844 
3 	21183 
1 	15308 
2 	22608 
3 	26133 
1 	15631 
2 	21389 
3 	22086 
1 	13803 
2 	23108 
3 	21975 
1 	13670 
2 	19089 
3 	24845 
1 	15295 
2 	20846 
3 	21611 
1 	13678 
2 	20649 
3 	24498 
1 	14523 
2 	23766 
3 	22706 
1 	14212 
2 	23096 
3 	22177 
1 	14938 
2 	21444 
3 	19182 
1 	15017 
2 	22101 
3 	21969 
1 	13338 
2 	16477 
3 	19801 
1 	17367 
2 	22091 
3 	23498 
1 	16602 
2 	21942 
3 	22216 
1 	14384 
2 	26910 
3 	25137 
1 	13288 
2 	23484 
3 	25155 
1 	14595 
2 	29368 
3 	25823 
1 	15782 
2 	27752 
3 	26356 
1 	15985 
2 	23105 
3 	26179 
1 	15661 
2 	27443 
3 	22039 
1 	14045 
2 	20935 
3 	22665 
1 	16169 
2 	22423 
3 	24271 
1 	15889 
2 	33548 
3 	26668 
1 	15513 
2 	17922 
3 	18440 
1 	13555 
2 	39443 
3 	19623 
1 	12798 
2 	28175 
3 	23921 
1 	14777 
2 	24034 
3 	24420 
1 	15159 
2 	22569 
3 	22082 
1 	16431 
2 	22895 
3 	21823 
1 	15166 
2 	21577 
3 	21787 
1 	14140 
2 	25875 
3 	23141 
1 	15739 
2 	34565 
3 	26105 
1 	16748 
2 	20145 
3 	25469 
1 	15896 
2 	48622 
3 	23459 
1 	12629 
2 	15792 
3 	23238 
1 	15657 
2 	31273 
3 	24531 
1 	14024 
2 	24837 
3 	26395 
1 	14902 
2 	23180 
3 	26146 
1 	15320 
2 	26655 
3 	22360 
1 	13608 
2 	21608 
3 	22790 
1 	12648 
2 	20347 
3 	18070 
1 	12723 
2 	26624 
3 	21528 
1 	12469 
2 	22381 
3 	21627 
1 	12798 
2 	17127 
3 	24170 
1 	15735 
2 	18569 
3 	21964 
1 	13984 
2 	22282 
3 	26382 
1 	14401 
2 	23900 
3 	20961 
1 	14355 
2 	22659 
3 	18815 
1 	14688 
2 	15684 
3 	28121 
1 	14962 
2 	21310 
3 	26806 
1 	14012 
2 	24339 
3 	23225 
1 	13749 
2 	32949 
3 	25005 
1 	11869 
2 	20957 
3 	24235 
1 	12768 
2 	19202 
3 	35145 
1 	15612 
2 	23363 
3 	22546 
1 	14542 
2 	22854 
3 	24253 
1 	14465 
2 	23953 
3 	27118 
1 	14703 
2 	21798 
3 	24152 
1 	15861 
2 	22847 
3 	22266 
1 	13805 
2 	21418 
3 	22765 
1 	15814 
2 	22312 
3 	17267 
1 	15286 
2 	31269 
3 	25017 
1 	14302 
2 	21630 
3 	23276 
1 	13086 
2 	24070 
3 	19562 
1 	12849 
2 	22626 
3 	24626 
1 	15891 
2 	21800 
3 	21219 
1 	13453 
2 	20481 
3 	20481 
1 	13413 
2 	20610 
3 	23138 
1 	15283 
2 	16374 
3 	21030 
1 	14933 
2 	19558 
3 	24203 
1 	14947 
2 	19842 
3 	21997 
1 	13670 
2 	29715 
3 	29153 
1 	12870 
2 	20957 
3 	23506 
1 	14567 
2 	20653 
3 	20771 
1 	14698 
2 	21946 
3 	23439 
1 	14191 
2 	19542 
3 	22226 
1 	15497 
2 	19656 
3 	22748 
1 	14259 
2 	13117 
3 	20819 
1 	15629 
2 	22286 
3 	25485 
1 	15214 
2 	27902 
3 	22759 
1 	14707 
2 	23630 
3 	23574 
1 	14153 
2 	21794 
3 	20287 
1 	14185 
2 	20179 
3 	27414 
1 	15344 
2 	19950 
3 	24961 
1 	14993 
2 	21709 
3 	24676 
1 	15738 
2 	22424 
3 	21586 
