3 	25711 
1 	13442 
2 	20687 
3 	21225 
1 	12236 
2 	20681 
3 	15901 
1 	12443 
2 	20182 
3 	19097 
1 	16141 
2 	16649 
3 	17300 
1 	13536 
2 	24967 
3 	21108 
1 	14175 
2 	24667 
3 	24651 
1 	13405 
2 	19206 
3 	21870 
1 	13757 
2 	21255 
3 	25395 
1 	15299 
2 	21026 
3 	23755 
1 	14866 
2 	19659 
3 	23545 
1 	14185 
2 	19084 
3 	19986 
1 	16256 
2 	18676 
3 	20372 
1 	16213 
2 	20716 
3 	23967 
1 	14972 
2 	18708 
3 	21996 
1 	13025 
2 	23421 
3 	21636 
1 	14564 
2 	18751 
3 	22092 
1 	14753 
2 	26410 
3 	16711 
1 	14696 
2 	14307 
3 	17304 
1 	15714 
2 	24062 
3 	21814 
1 	17505 
2 	22221 
3 	21411 
1 	14785 
2 	20962 
3 	20268 
1 	15910 
2 	21239 
3 	19081 
1 	16434 
2 	23770 
3 	23228 
1 	14700 
2 	18957 
3 	24169 
1 	115602 
2 	10102 
3 	62181 
1 	13577 
2 	17439 
3 	20077 
1 	13275 
2 	16981 
3 	20874 
1 	12438 
2 	19297 
3 	23445 
1 	15608 
2 	20517 
3 	17674 
1 	15066 
2 	24811 
3 	22355 
1 	14553 
2 	20860 
3 	21409 
1 	16263 
2 	19051 
3 	24878 
1 	15508 
2 	20853 
3 	21176 
1 	14629 
2 	25173 
3 	23191 
1 	14935 
2 	20986 
3 	19613 
1 	12595 
2 	19542 
3 	17791 
1 	13631 
2 	20460 
3 	20473 
1 	12365 
2 	23295 
3 	19794 
1 	12785 
2 	18796 
3 	18238 
1 	12909 
2 	16770 
3 	17721 
1 	14170 
2 	19439 
3 	22687 
1 	14568 
2 	18403 
3 	23183 
1 	14846 
2 	26628 
3 	23378 
1 	14401 
2 	20170 
3 	24407 
1 	15081 
2 	19787 
3 	19775 
1 	13865 
2 	15330 
3 	19681 
1 	15126 
2 	24181 
3 	24131 
1 	17469 
2 	17794 
3 	20755 
1 	13387 
2 	18972 
3 	20237 
1 	14538 
2 	17839 
3 	20145 
1 	14299 
2 	18273 
3 	17531 
1 	13465 
2 	20321 
3 	22355 
1 	13869 
2 	16793 
3 	19053 
1 	13297 
2 	20685 
3 	17787 
1 	14886 
2 	21535 
3 	19198 
1 	14533 
2 	18397 
3 	19071 
1 	15338 
2 	18920 
3 	22948 
1 	15482 
2 	17150 
3 	22325 
1 	15427 
2 	18536 
3 	19265 
1 	15356 
2 	25676 
3 	17429 
1 	15125 
2 	19932 
3 	19445 
1 	14303 
2 	18418 
3 	17119 
1 	14960 
2 	20062 
3 	13930 
1 	15865 
2 	16199 
3 	18722 
1 	12710 
2 	22790 
3 	29675 
1 	14348 
2 	19216 
3 	18275 
1 	13465 
2 	18954 
3 	17036 
1 	15481 
2 	15789 
3 	19794 
1 	14668 
2 	18070 
3 	20205 
1 	15224 
2 	18253 
3 	18878 
1 	15546 
2 	20943 
3 	20232 
1 	17464 
2 	19835 
3 	17800 
1 	16082 
2 	19867 
3 	22397 
1 	15873 
2 	18641 
3 	13272 
1 	16495 
2 	24885 
3 	21553 
1 	15406 
2 	20492 
3 	25552 
1 	15169 
2 	19530 
3 	26914 
1 	15850 
2 	22399 
3 	23341 
1 	12874 
2 	22276 
3 	17567 
1 	13077 
2 	17494 
3 	20190 
1 	14670 
2 	21317 
3 	22945 
1 	12745 
2 	22945 
3 	17725 
1 	13925 
2 	22524 
3 	18993 
1 	13007 
2 	18385 
3 	25154 
1 	13048 
2 	20774 
3 	19110 
1 	16022 
2 	23826 
3 	18129 
1 	260247 
2 	77109 
3 	290622 
1 	16347 
2 	17729 
3 	17596 
1 	14122 
2 	21882 
3 	21487 
1 	16676 
2 	25654 
3 	19850 
1 	13681 
2 	15498 
3 	30194 
1 	14022 
2 	18195 
3 	16795 
1 	14033 
2 	18669 
3 	25314 
1 	13891 
2 	18854 
3 	21149 
1 	14347 
2 	13755 
3 	18470 
1 	13919 
2 	23661 
3 	20770 
1 	13760 
2 	24832 
3 	24205 
1 	14671 
2 	16959 
3 	25017 
1 	12546 
2 	17570 
3 	20436 
1 	12920 
2 	15989 
3 	17389 
1 	15354 
2 	21926 
3 	17582 
1 	12561 
2 	21708 
3 	19564 
1 	13225 
2 	20442 
3 	23112 
1 	13358 
2 	18833 
3 	17246 
1 	13124 
2 	24217 
3 	25187 
1 	14723 
2 	15519 
3 	24352 
1 	14544 
2 	17178 
3 	18673 
1 	16252 
2 	26072 
3 	24174 
1 	15922 
2 	35853 
3 	22756 
1 	15697 
2 	16500 
3 	18282 
1 	13373 
2 	18623 
3 	21324 
1 	15327 
2 	17225 
3 	24335 
1 	15036 
2 	19654 
3 	17553 
1 	14354 
2 	20065 
3 	18897 
1 	16850 
2 	16994 
3 	20952 
1 	15545 
2 	21695 
3 	21921 
1 	13977 
2 	22300 
3 	21990 
1 	13802 
2 	19225 
3 	23670 
1 	13379 
2 	20857 
3 	19823 
1 	13272 
2 	17179 
3 	23240 
1 	13306 
2 	21846 
3 	17946 
1 	15986 
2 	22142 
3 	18563 
1 	14685 
2 	15556 
3 	15263 
1 	15481 
2 	22117 
3 	26042 
1 	13381 
2 	21159 
3 	20811 
1 	13291 
2 	18552 
3 	18842 
1 	14399 
2 	19985 
3 	18727 
1 	14403 
2 	19638 
3 	21314 
1 	15321 
2 	18088 
3 	28485 
1 	16886 
2 	18724 
3 	20890 
1 	17059 
2 	14694 
3 	17749 
1 	15281 
2 	18475 
3 	17442 
1 	14441 
2 	23698 
3 	24094 
