1 	14529 
2 	19366 
3 	23922 
1 	13271 
2 	17929 
3 	25917 
1 	13853 
2 	22451 
3 	33110 
1 	13415 
2 	13639 
3 	11500 
1 	14246 
2 	21917 
3 	24607 
1 	12992 
2 	18080 
3 	20026 
1 	15609 
2 	21396 
3 	22026 
1 	13258 
2 	21771 
3 	23853 
1 	14310 
2 	22183 
3 	21746 
1 	14012 
2 	20513 
3 	22677 
1 	12585 
2 	18221 
3 	20900 
1 	12386 
2 	21779 
3 	21063 
1 	14330 
2 	20023 
3 	17365 
1 	11765 
2 	16557 
3 	24042 
1 	11903 
2 	17249 
3 	22776 
1 	13177 
2 	21465 
3 	25024 
1 	12364 
2 	19745 
3 	24595 
1 	12027 
2 	19742 
3 	24290 
1 	15187 
2 	21643 
3 	21074 
1 	13811 
2 	19842 
3 	21928 
1 	14678 
2 	21360 
3 	19892 
1 	12814 
2 	26853 
3 	25309 
1 	12148 
2 	14763 
3 	21476 
1 	12938 
2 	18419 
3 	19514 
1 	14330 
2 	22688 
3 	18999 
1 	13121 
2 	20462 
3 	21854 
1 	13577 
2 	22389 
3 	23274 
1 	14078 
2 	16799 
3 	21417 
1 	15692 
2 	15450 
3 	29361 
1 	14384 
2 	19169 
3 	21506 
1 	15116 
2 	20221 
3 	23120 
1 	14164 
2 	19053 
3 	24696 
1 	13372 
2 	18999 
3 	23049 
1 	13469 
2 	18824 
3 	22273 
1 	14222 
2 	20834 
3 	24169 
1 	13488 
2 	19528 
3 	24804 
1 	12984 
2 	20031 
3 	27026 
1 	12671 
2 	22230 
3 	23190 
1 	11845 
2 	18541 
3 	21078 
1 	14386 
2 	19391 
3 	22804 
1 	14727 
2 	19589 
3 	18078 
1 	14848 
2 	27101 
3 	27858 
1 	14982 
2 	24858 
3 	23424 
1 	14866 
2 	22577 
3 	23055 
1 	12475 
2 	18000 
3 	21131 
1 	13233 
2 	14757 
3 	18534 
1 	13954 
2 	23108 
3 	23753 
1 	12946 
2 	26868 
3 	24123 
1 	13690 
2 	29111 
3 	33944 
1 	14141 
2 	21155 
3 	26554 
1 	17038 
2 	21419 
3 	23265 
1 	14999 
2 	19908 
3 	18313 
1 	14742 
2 	21177 
3 	22168 
1 	13051 
2 	18995 
3 	21257 
1 	13174 
2 	22985 
3 	22090 
1 	13819 
2 	21762 
3 	22950 
1 	13619 
2 	20816 
3 	25463 
1 	14140 
2 	18203 
3 	20513 
1 	14032 
2 	20962 
3 	22197 
1 	13282 
2 	19484 
3 	21008 
1 	14659 
2 	23359 
3 	28124 
1 	15206 
2 	19220 
3 	20308 
1 	13319 
2 	19960 
3 	27320 
