3,8.2222e+05
1,12220
2,80431
3,49865
1,14533
2,62300
3,1.95e+05
1,14646
2,1.978e+05
3,4.5987e+05
1,12473
2,1.6305e+05
3,4.137e+05
1,14897
2,1.142e+05
3,2.2308e+05
1,16599
2,1.6258e+05
3,1.1221e+05
1,15536
2,44237
3,61916
1,69308
2,52325
3,6.8082e+05
1,25589
2,1.9536e+05
3,1.9041e+05
1,12747
2,1.8549e+05
3,4.964e+05
1,13957
2,3.3607e+05
3,6.9342e+05
1,12317
2,1.8631e+05
3,4.7282e+05
1,13198
2,2.6609e+05
3,6.4152e+05
1,56911
2,1.7158e+05
3,3.7573e+05
1,29040
2,2.0218e+05
3,2.289e+05
1,26490
2,1.7165e+05
3,1.8397e+05
1,46683
2,26155
3,19224
1,17635
2,1.6466e+05
3,3.1065e+05
1,46683
2,25061
3,17819
1,13192
2,2.2961e+05
3,3.8233e+05
1,15152
2,2.027e+05
3,3.6534e+05
1,13336
2,2.2074e+05
3,4.502e+05
1,15116
2,2.6453e+05
3,5.3272e+05
1,13762
2,2.5277e+05
3,3.0109e+05
1,52888
2,1.7158e+05
3,4.004e+05
1,47597
2,77289
3,30398
1,32829
2,85794
3,23971
1,45192
2,79031
3,25417
1,77375
2,48218
3,28885
1,29259
2,63153
3,27691
1,22215
2,56854
3,18790
1,11851
2,16038
3,15722
1,77375
2,48046
3,30213
1,14359
2,2.5922e+05
3,5.0571e+05
1,11997
2,1.1716e+05
3,4.4138e+05
1,13849
2,1.4508e+05
3,2.7227e+05
1,13496
2,1.7264e+05
3,4.1156e+05
1,15281
2,3.0591e+05
3,5.5565e+05
1,16818
2,2.0908e+05
3,4.4696e+05
1,14738
2,85594
3,2.0483e+05
1,16069
2,1.5065e+05
3,1.0513e+05
1,15909
2,26752
3,30023
1,59477
2,45425
3,25365
1,44020
2,1.7269e+05
3,2.3181e+05
1,17945
2,72092
3,33971
1,56428
2,44948
3,32948
1,23668
2,1.3977e+05
3,46361
1,13062
2,1.4117e+05
3,3.429e+05
1,15712
2,2.0303e+05
3,6.6156e+05
1,14206
2,3.2487e+05
3,5.2783e+05
1,16069
2,1.5065e+05
3,1.0356e+05
1,41329
2,1.3523e+05
3,2.2971e+05
1,28606
2,2.8838e+05
3,3.7297e+05
1,31289
2,1.3434e+05
3,23076
1,18211
2,1.3191e+05
3,1.0736e+05
1,12034
2,1.9882e+05
3,1.9644e+05
1,13533
2,1.8586e+05
3,3.8187e+05
1,13486
2,1.6451e+05
3,3.2556e+05
1,39149
2,56023
3,32474
1,42636
2,89979
3,26654
1,24487
2,33819
3,29785
1,28483
2,1.3644e+05
3,2.2873e+05
1,37977
2,96543
3,86288
1,16640
2,1.6377e+05
3,2.1264e+05
1,20096
2,2.9075e+05
3,5.1586e+05
1,30493
2,22955
3,22177
1,37534
2,54830
3,58593
1,27771
2,19895
3,24424
1,23784
2,2.9468e+05
3,3.1292e+05
1,10973
2,17153
3,22029
1,23784
2,2.964e+05
3,3.177e+05
1,13624
2,1.5854e+05
3,2.45e+05
1,13984
2,1.121e+05
3,2.3815e+05
1,12255
2,3.2543e+05
3,5.3053e+05
1,12912
2,91722
3,46971
1,15697
2,2.2913e+05
3,2.5365e+05
1,48360
2,21639
3,23589
1,43781
2,23371
3,18447
1,18557
2,1.7182e+05
3,3.4202e+05
1,22347
2,1.0694e+05
3,1.4043e+05
1,18557
2,1.7592e+05
3,3.4202e+05
1,23591
2,40814
3,33973
1,16593
2,82481
3,51985
1,23249
2,1.1601e+05
3,1.4028e+05
1,14059
2,1.2324e+05
3,3.2634e+05
1,14143
2,3.517e+05
3,4.0349e+05
1,15536
2,79289
3,2.6847e+05
1,18745
2,1.603e+05
3,3.4202e+05
1,11899
2,58305
3,1.7492e+05
1,14231
2,1.9891e+05
3,3.5013e+05
1,49727
2,1.0447e+05
3,1.3232e+05
1,36670
2,82696
3,27488
1,37017
2,1.637e+05
3,4.3754e+05
1,23654
2,1.8109e+05
3,32603
1,17257
2,1.5954e+05
3,47864
1,17130
2,38848
3,23620
1,36670
2,81000
3,23394
1,55250
2,1.3574e+05
3,2.0133e+05
1,17251
2,2.2108e+05
3,6.6616e+05
1,16308
2,2.9401e+05
3,4.1269e+05
1,13849
2,1.4366e+05
3,4.7637e+05
1,23654
2,1.8109e+05
3,25305
1,12889
2,3.0313e+05
3,8.6899e+05
1,15922
2,2.9783e+05
3,5.7511e+05
1,14416
2,2.5161e+05
3,5.3088e+05
1,16431
2,1.4482e+05
3,4.7637e+05
1,50023
2,1.1302e+05
3,34523
1,65938
2,35599
3,33719
1,18264
2,1.5444e+05
3,2.0477e+05
1,55957
2,50650
3,21114
1,43139
2,1.5474e+05
3,1.7632e+05
1,65938
2,35599
3,38250
1,55800
2,39417
3,92375
1,70743
2,87621
3,1.1706e+05
1,33365
2,1.9471e+05
3,1.236e+05
1,18264
2,1.5444e+05
3,2.0477e+05
1,12832
2,2.5343e+05
3,6.3709e+05
1,13927
2,2.8734e+05
3,6.7334e+05
1,14429
2,1.5454e+05
3,2.8234e+05
1,13927
2,3.1906e+05
3,6.7334e+05
1,14929
2,1.2444e+05
3,4.1793e+05
1,15996
2,1.2154e+05
3,3.7251e+05
1,14355
2,2.0656e+05
3,5.704e+05
1,14980
2,1.4259e+05
3,2.9036e+05
1,39105
2,2.6428e+05
3,3.5943e+05
1,37413
2,98162
3,24846
1,21118
2,1.0862e+05
3,20336
1,13278
2,1.5926e+05
3,1.062e+05
1,13724
2,1.2593e+05
3,4.7209e+05
1,14597
2,1.1068e+05
3,1.8588e+05
1,13087
2,64661
3,1.5954e+05
1,12383
2,2.2422e+05
3,4.0342e+05
1,13909
2,2.9308e+05
3,8.0396e+05
1,1.1041e+05
2,18899
3,14148
1,37601
2,72247
3,1.9109e+05
1,13743
2,38329
3,83928
1,13616
2,3.1709e+05
3,7.6988e+05
1,12338
2,1.2299e+05
3,2.6304e+05
1,12216
2,77460
3,3.4371e+05
1,15824
2,2.3927e+05
3,3.7776e+05
1,15000
2,1.4772e+05
3,4.9518e+05
1,15771
2,2.5954e+05
3,5.4169e+05
1,20978
2,49341
3,20805
1,19362
2,1.9086e+05
3,28346
1,23168
2,24166
3,32872
1,30681
2,98273
3,2.8765e+05
1,21947
2,23144
3,20401
1,19282
2,1.1297e+05
3,2.092e+05
1,19362
2,1.8956e+05
3,31695
1,12248
2,3.316e+05
3,8.5312e+05
1,14533
2,1.3371e+05
3,29565
1,14143
2,1.9015e+05
3,5.7053e+05
1,13028
2,85483
3,2.8956e+05
1,13953
2,1.7846e+05
3,2.8031e+05
1,25354
2,1.075e+05
3,75675
1,21999
2,1.3332e+05
3,2.3151e+05
1,51332
2,29132
3,30310
1,18826
2,23041
3,21539
1,39790
2,21484
3,29908
1,51976
2,29132
3,30008
1,24639
2,2.4949e+05
3,4.6906e+05
1,25223
2,1.075e+05
3,75675
1,12285
2,2.0393e+05
3,2.2941e+05
1,13155
2,1.4262e+05
3,2.2101e+05
1,12976
2,45932
3,1.7272e+05
1,12627
2,37876
3,92814
1,12912
2,2.4995e+05
3,2.8112e+05
1,11317
2,2.6331e+05
3,3.6195e+05
1,21680
2,2.1113e+05
3,35037
1,19110
2,1.537e+05
3,68969
1,40491
2,85843
3,34081
1,21680
2,2.1113e+05
3,31928
1,12553
2,2.2218e+05
3,3.7229e+05
1,13815
2,2.4784e+05
3,5.7279e+05
1,14887
2,1.6891e+05
3,1.9128e+05
1,12997
2,58659
3,2.3072e+05
1,50310
2,1.8448e+05
3,4.0014e+05
1,26683
2,1.9612e+05
3,1.9629e+05
1,20265
2,1.4e+05
3,2.6849e+05
1,14198
2,22500
3,34476
1,23572
2,1.5664e+05
3,1.8632e+05
1,15852
2,1.5254e+05
3,3.2699e+05
1,14982
2,30406
3,57774
1,27814
2,1.9612e+05
3,1.9629e+05
1,14479
2,2.3036e+05
3,6.8354e+05
1,22731
2,1.5664e+05
3,1.8632e+05
1,14909
2,1.1256e+05
3,2.9349e+05
1,15656
2,91892
3,2.8136e+05
