2,37030
3,82750
1,15341
2,36974
3,1.5481e+05
1,13893
2,65941
3,1.6734e+05
1,20141
2,33612
3,77542
1,16753
2,18836
3,24613
1,13029
2,56887
3,87585
1,14129
2,32702
3,89080
1,13668
2,63045
3,1.3211e+05
1,13324
2,76474
3,2.0046e+05
1,13854
2,35263
3,1.5174e+05
1,22390
2,46352
3,95072
1,16223
2,43907
3,1.3797e+05
1,14502
2,64530
3,1.4075e+05
1,22171
2,89677
3,2.0104e+05
1,18305
2,35240
3,94084
1,17546
2,63556
3,1.068e+05
1,22171
2,89677
3,2.0104e+05
1,12153
2,45810
3,94637
1,11843
2,41550
3,39879
1,13605
2,25377
3,1.1028e+05
1,12301
2,68693
3,2.5973e+05
1,14643
2,75665
3,2.1493e+05
1,19418
2,41825
3,24329
1,16945
2,55133
3,46694
1,14125
2,56861
3,98362
1,22046
2,11327
3,18844
1,17513
2,55805
3,65995
1,16586
2,37844
3,55740
1,14235
2,94071
3,1.8161e+05
1,14125
2,62121
3,92105
1,12453
2,81641
3,2.4423e+05
1,13198
2,46356
3,2.0882e+05
1,16089
2,42524
3,1.114e+05
1,23288
2,55805
3,65995
1,19173
2,37416
3,39750
1,13171
2,45158
3,97920
1,12124
2,40744
3,1.6144e+05
1,16298
2,71032
3,2.7539e+05
1,13992
2,39563
3,96948
1,13055
2,74400
3,2.1519e+05
1,37064
2,1.3362e+05
3,3.1959e+05
1,24799
2,25984
3,23431
1,29789
2,45734
3,21995
1,19195
2,50550
3,67696
1,14135
2,86828
3,1.7745e+05
1,11849
2,65464
3,1.6038e+05
1,12721
2,49376
3,1.8349e+05
1,14763
2,85378
3,1.4695e+05
1,13091
2,76663
3,1.9888e+05
1,18526
2,25672
3,21642
1,26468
2,57176
3,22522
1,29266
2,18435
3,23660
1,22790
2,68344
3,48477
1,13597
2,79410
3,1.536e+05
1,16698
2,45733
3,84009
1,14530
2,74764
3,2.1378e+05
1,13108
2,60908
3,1.6248e+05
1,13899
2,87421
3,1.5194e+05
1,25659
2,36518
3,19848
1,17713
2,10681
3,25782
1,27916
2,50569
3,1.0647e+05
1,13801
2,1.3116e+05
3,3.3319e+05
1,12371
2,77358
3,1.9201e+05
1,13841
2,43360
3,81291
1,29942
2,49485
3,1.1177e+05
1,14516
2,23497
3,1.5044e+05
1,17462
2,93129
3,25550
1,12833
2,60823
3,2.1515e+05
1,16199
2,1.4145e+05
3,3.9717e+05
1,22548
2,41002
3,22950
1,15148
2,59833
3,1.1938e+05
1,11757
2,27891
3,44610
1,14377
2,65634
3,1.917e+05
1,17254
2,29302
3,50749
1,13994
2,44186
3,1.4089e+05
1,18477
2,17609
3,19121
1,15044
2,45076
3,73361
1,13193
2,49704
3,83931
1,13994
2,44186
3,1.4089e+05
1,36382
2,61302
3,1.4611e+05
1,14441
2,34611
3,1.0393e+05
1,12394
2,40408
3,75767
1,17118
2,40742
3,54035
1,12820
2,52727
3,1.1536e+05
1,13711
2,41392
3,76462
1,13213
2,89465
3,46677
1,14741
2,33176
3,1.305e+05
1,13267
2,76962
3,1.131e+05
1,20713
2,16299
3,21115
1,20603
2,67787
3,55492
1,17515
2,28530
3,50956
1,15466
2,47035
3,23778
1,21640
2,30372
3,35772
1,15238
2,47035
3,19174
1,13520
2,35329
3,77099
1,12293
2,30934
3,64740
1,13588
2,45494
3,1.0886e+05
1,13251
2,56116
3,84483
1,14710
2,51046
3,1.1528e+05
1,22230
2,30891
3,18532
1,15558
2,26173
3,22328
1,23319
2,29409
3,23570
1,13366
2,25157
3,25686
1,16890
2,30167
3,23411
1,13803
2,28213
3,30572
1,13396
2,24748
3,63422
1,13343
2,34346
3,38104
1,7965
2,41257
3,23565
1,14779
2,33358
3,21683
1,16053
2,55476
3,45549
1,14439
2,34612
3,1.1834e+05
1,13410
2,75537
3,1.2596e+05
1,12112
2,51570
3,1.5142e+05
1,13839
2,49717
3,1.0292e+05
1,12582
2,72058
3,2.2727e+05
1,14779
2,33631
3,21683
1,17048
2,42046
3,1.0097e+05
1,17110
2,37768
3,20898
1,43790
2,43340
3,98849
1,14438
2,41280
3,1.3821e+05
1,14015
2,91155
3,3.0856e+05
1,13037
2,27034
3,64770
1,14739
2,55159
3,93048
1,14362
2,60869
3,45421
1,18069
2,24947
3,23248
1,20836
2,28001
3,22267
1,13839
2,28756
3,57787
1,14418
2,38594
3,1.5568e+05
1,14393
2,51276
3,94176
1,12561
2,28539
3,47155
1,13172
2,28042
3,55753
1,12007
2,24168
3,68950
1,14180
2,32707
3,1.0672e+05
1,16932
2,21143
3,25930
1,20447
2,16798
3,19657
1,16722
2,52136
3,68785
1,22824
2,17141
3,23209
1,12305
2,33460
3,94171
1,11696
2,22871
3,88368
1,13865
2,41410
3,1.2448e+05
1,11942
2,33017
3,65480
1,11515
2,57256
3,3.0624e+05
1,11734
2,60182
3,2.6088e+05
1,12995
2,34675
3,86512
1,11191
2,37638
3,1.4877e+05
1,12555
2,35945
3,84438
1,21351
2,41998
3,31534
1,19131
2,21610
3,22514
1,14031
2,24770
3,24191
1,16627
2,43223
3,58634
1,16187
2,40516
3,86527
1,13677
2,31327
3,54304
1,14331
2,49707
3,2.1355e+05
1,14624
2,34488
3,64408
1,12454
2,65199
3,1.3723e+05
1,14192
2,52755
3,1.3856e+05
1,13132
2,62429
3,1.6792e+05
1,12258
2,62302
3,1.9394e+05
1,14276
2,76679
3,2.5781e+05
1,16311
2,89758
3,78253
1,14471
2,66016
3,24252
1,16311
2,89758
3,78253
1,15494
2,62015
3,98537
1,12758
2,60722
3,1.223e+05
1,12210
2,59546
3,1.4752e+05
1,13449
2,30308
3,64452
1,13306
2,27886
3,83396
1,12698
2,33775
3,88739
1,12851
2,59366
3,2.4145e+05
1,14209
2,17676
3,71575
1,18748
2,38309
3,29296
1,13815
2,38437
3,47652
1,15407
2,19933
3,25869
1,14516
2,67420
3,1.9839e+05
1,14496
2,61196
3,2.0523e+05
1,15313
2,33745
3,76130
1,11822
2,28558
3,1.3252e+05
1,15539
2,37262
3,1.3712e+05
1,14876
2,41592
3,1.4752e+05
1,14181
2,49538
3,1.904e+05
1,14266
2,49351
3,1.453e+05
1,21918
2,23898
3,32101
1,16873
2,34836
3,57335
1,17548
2,45559
3,26078
1,22294
2,35711
3,44563
1,18816
2,68940
3,76963
1,14758
2,40878
3,96620
1,12673
2,46266
3,1.3635e+05
1,15962
2,48883
3,1.4389e+05
1,13187
2,27914
3,89505
1,15469
2,46211
3,97831
1,13643
2,35240
3,84213
1,12007
2,27914
3,89505
1,27379
2,20637
3,25217
1,14267
2,20003
3,21150
1,12976
2,51630
3,1.711e+05
1,11955
2,41285
3,76660
1,10663
2,50063
3,72488
1,13295
2,26504
3,79442
1,13497
2,47621
3,72698
1,11516
2,64900
3,1.4676e+05
1,12721
2,30524
3,1.4924e+05
1,12889
2,37661
3,64047
1,18779
2,21103
3,23081
1,13365
2,40790
3,1.2866e+05
1,12411
2,39887
3,1.5072e+05
1,12513
2,47236
3,1.0289e+05
1,13294
2,30603
3,52682
1,12132
2,37176
3,1.1735e+05
1,15025
2,51160
3,1.138e+05
1,13207
2,28864
3,46682
1,13758
2,36232
3,89243
1,14594
2,33228
3,74727
1,11401
2,33574
3,1.0864e+05
1,14247
2,43947
3,1.0888e+05
1,14218
2,43903
3,1.1478e+05
1,16460
2,31674
3,1.0378e+05
1,17897
2,31350
3,25257
1,17572
2,46216
3,77327
1,13715
2,45228
3,1.5137e+05
1,12987
2,38849
3,1.6171e+05
1,14361
2,43696
3,1.5517e+05
1,14398
2,59657
3,1.6292e+05
1,12534
2,25985
3,53597
1,15031
2,68438
3,2.7466e+05
1,12377
2,23584
3,53713
1,23503
2,50338
3,28365
1,18331
2,29792
3,72911
1,11911
2,56906
3,1.1918e+05
1,12578
2,62218
3,1.0511e+05
1,12872
2,28678
3,91454
1,13698
2,62758
3,1.359e+05
1,13466
2,27814
3,32777
1,16144
2,18679
3,73560
1,22434
2,38242
3,27681
1,17236
2,32792
3,32282
1,13823
2,57186
3,56723
1,13561
2,41833
3,92157
1,13537
2,48209
3,97413
1,14088
2,35458
3,96749
1,14678
2,80888
3,1.4653e+05
1,12964
2,82259
3,1.925e+05
1,14234
2,42583
3,1.6404e+05
1,15775
2,49177
3,1.8607e+05
1,14890
2,75714
3,2.0667e+05
1,19421
2,35841
3,43603
1,14931
2,20626
3,26223
1,19431
2,24572
3,27490
1,15724
2,31295
3,55417
1,14298
2,27240
3,25515
1,13252
2,52085
3,2.0724e+05
1,13986
2,42415
3,1.2325e+05
1,19234
2,23016
3,28977
1,17071
2,72371
3,29143
1,14419
2,60204
3,2.0219e+05
1,12274
2,53579
3,1.4683e+05
1,12646
2,36287
3,1.0865e+05
1,10698
2,54476
3,1.0397e+05
1,17187
2,57081
3,94184
1,19267
2,28827
3,44363
1,11847
2,86548
3,1.4652e+05
1,13404
2,55398
3,1.3989e+05
1,12395
2,49087
3,51936
1,15077
2,26064
3,1.0388e+05
1,20214
2,50195
3,66041
1,17739
2,33349
3,31272
1,12771
2,33111
3,56826
1,12712
2,48376
3,79596
1,14972
2,80344
3,1.5756e+05
1,14532
2,95479
3,2.7036e+05
1,12576
2,36177
3,71672
1,24229
2,53066
3,35455
1,28593
2,41981
3,34452
1,21489
2,55183
3,24331
1,14757
2,34366
3,27082
1,19223
2,57083
3,1.4271e+05
1,12202
2,81812
3,1.5706e+05
1,12927
2,70040
3,1.8301e+05
1,12387
2,52617
3,2.3295e+05
1,25359
2,29066
3,28717
1,15579
2,46300
3,26906
1,15354
2,49871
3,22685
1,15999
2,27382
3,27170
1,19210
2,33708
3,50853
1,20699
2,59545
3,1.1925e+05
1,16335
2,49588
3,27494
1,12772
2,49888
3,1.5507e+05
1,12482
2,77317
3,1.5205e+05
1,12684
2,1.1065e+05
3,3.3128e+05
1,24148
2,27771
3,21288
1,27973
2,28603
3,30771
1,16031
2,35634
3,24349
1,17284
2,54503
3,1.1191e+05
1,17872
2,90412
3,1.3109e+05
1,14736
2,42078
3,98477
1,15441
2,31269
3,93010
1,25813
2,29786
3,34441
1,15876
2,26625
3,24899
1,18772
2,44853
3,30502
1,15823
2,85620
3,3.8638e+05
1,14713
2,86571
3,3.3373e+05
1,25622
2,26958
3,33644
1,26995
2,48011
3,74763
1,26676
2,30731
3,26715
1,14611
2,68185
3,1.0337e+05
1,12742
2,1.3167e+05
3,2.758e+05
1,13422
2,72391
3,1.6478e+05
1,14711
2,81169
3,1.7453e+05
1,12861
2,82277
3,1.6555e+05
1,17938
2,19475
3,26177
1,15002
2,23854
3,33008
1,15316
2,28896
3,82659
1,13091
2,25382
3,61947
1,17778
2,27622
3,24536
1,20065
2,22526
3,26641
1,21294
2,25174
3,24824
1,15815
2,28294
3,42661
1,12700
2,41334
3,71582
1,15070
2,36510
3,1.212e+05
1,13561
2,42881
3,1.4838e+05
1,20988
2,20324
3,28213
1,20176
2,20808
3,25253
1,20988
2,20533
3,23281
1,19251
2,22643
3,18899
1,16978
2,41454
3,92502
1,15712
2,48826
3,1.9838e+05
1,13799
2,30581
3,63119
1,19251
2,22643
3,22814
1,16978
2,45167
3,92502
1,32211
2,21436
3,32072
1,19480
2,25241
3,32068
1,15906
2,29282
3,56720
1,15077
2,37030
3,86619
1,18490
2,23835
3,27707
1,26663
2,52580
3,22522
1,29048
2,19089
3,22167
1,16698
2,44159
3,88944
1,24023
2,66153
3,48040
1,27567
2,18482
3,22668
1,19418
2,42481
3,24508
1,16945
2,55459
3,46775
1,21380
2,16606
3,21353
1,16586
2,37844
3,57388
1,24229
2,50272
3,33662
1,29575
2,40752
3,30815
1,21360
2,55183
3,24331
1,18840
2,57155
3,1.3424e+05
1,25359
2,29066
3,30998
1,15354
2,49871
3,29808
1,19210
2,33754
3,50853
1,20699
2,62433
3,1.2826e+05
1,19540
2,23920
3,31437
