2,27129
3,25402
1,43385
2,1.206e+05
3,4.376e+05
1,15214
2,1.4203e+05
3,6.7028e+05
1,13641
2,31435
3,1.271e+05
1,14755
2,83734
3,1.6398e+05
1,15218
2,78655
3,3.1334e+05
1,16584
2,78516
3,1.6432e+05
1,14827
2,42619
3,1.0749e+05
1,15909
2,61735
3,1.9278e+05
1,57165
2,17191
3,23210
1,40062
2,35201
3,23467
1,31424
2,24401
3,23905
1,28602
2,24699
3,26049
1,14949
2,1.495e+05
3,2.0761e+05
1,13696
2,55060
3,1.716e+05
1,13504
2,1.0267e+05
3,1.8718e+05
1,14127
2,40854
3,1.2839e+05
1,12855
2,1.3553e+05
3,4.3913e+05
1,14419
2,72548
3,1.5982e+05
1,14781
2,78814
3,1.8164e+05
1,16773
2,78798
3,1.111e+05
1,15718
2,41301
3,1.2839e+05
1,23512
2,23226
3,29395
1,30114
2,25763
3,29251
1,17243
2,20653
3,24244
1,20042
2,23166
3,26117
1,14757
2,1.4572e+05
3,2.9772e+05
1,16225
2,60917
3,2.4097e+05
1,16046
2,62780
3,1.3905e+05
1,16450
2,1.0466e+05
3,2.4113e+05
1,14404
2,60301
3,2.5601e+05
1,15434
2,1.3617e+05
3,2.4534e+05
1,15573
2,65161
3,2.6834e+05
1,16410
2,33964
3,96534
1,16307
2,53579
3,77420
1,16495
2,48959
3,1.2888e+05
1,15727
2,1.3617e+05
3,2.4534e+05
1,1.1232e+05
2,36442
3,32283
1,58003
2,25906
3,25063
1,33614
2,2.6618e+05
3,4.3763e+05
1,36959
2,28987
3,22995
1,28227
2,18777
3,25877
1,43785
2,20953
3,18413
1,22632
2,62927
3,51703
1,26105
2,24544
3,32925
1,28382
2,22605
3,22232
1,29218
2,24451
3,24599
1,15642
2,1.8752e+05
3,5.9673e+05
1,14365
2,47863
3,1.4179e+05
1,12536
2,1.1138e+05
3,2.9824e+05
1,15500
2,70799
3,2.0193e+05
1,16758
2,43045
3,50715
1,13192
2,1.1588e+05
3,3.1318e+05
1,25326
2,28324
3,33789
1,62831
2,24927
3,23352
1,94656
2,27528
3,24474
1,28011
2,32231
3,26235
1,43146
2,33667
3,26605
1,1.0014e+05
2,28081
3,21389
1,29021
2,22689
3,28313
1,21516
2,34325
3,23189
1,25326
2,28648
3,33183
1,15873
2,32750
3,1.1183e+05
1,16580
2,79997
3,1.6503e+05
1,13533
2,1.0086e+05
3,3.3088e+05
1,14698
2,34993
3,1.169e+05
1,14471
2,72001
3,2.8777e+05
1,14501
2,73030
3,61846
1,14864
2,63178
3,2.6366e+05
1,14513
2,49825
3,2.223e+05
1,16236
2,35132
3,1.3009e+05
1,19284
2,70127
3,1.1866e+05
