1 	15283 
2 	24820 
3 	33903 
1 	13884 
2 	20535 
3 	25706 
1 	16197 
2 	23373 
3 	29411 
1 	13926 
2 	28537 
3 	28314 
1 	12518 
2 	17541 
3 	25160 
1 	14427 
2 	20849 
3 	19189 
1 	15373 
2 	18103 
3 	22243 
1 	13918 
2 	23663 
3 	22182 
1 	13808 
2 	25745 
3 	19195 
1 	15283 
2 	19446 
3 	18157 
1 	13730 
2 	17952 
3 	37044 
1 	14486 
2 	19488 
3 	22785 
1 	13570 
2 	21877 
3 	27401 
1 	13973 
2 	19192 
3 	48033 
1 	13231 
2 	21047 
3 	21346 
1 	13688 
2 	24227 
3 	24622 
1 	11932 
2 	18922 
3 	24777 
1 	10106 
2 	21442 
3 	23479 
1 	15110 
2 	21477 
3 	23278 
1 	12340 
2 	20729 
3 	19251 
1 	13882 
2 	26493 
3 	24702 
1 	13268 
2 	22896 
3 	24778 
1 	12829 
2 	30679 
3 	28907 
1 	12708 
2 	23640 
3 	25587 
1 	15026 
2 	21582 
3 	29814 
1 	13609 
2 	23756 
3 	37439 
1 	12215 
2 	24865 
3 	30599 
1 	12338 
2 	25072 
3 	22505 
1 	14164 
2 	19917 
3 	29798 
1 	14808 
2 	20544 
3 	16006 
1 	13982 
2 	27618 
3 	26326 
1 	14515 
2 	20146 
3 	22283 
1 	13973 
2 	22321 
3 	20633 
1 	13684 
2 	23017 
3 	23650 
1 	13806 
2 	21382 
3 	22433 
1 	13835 
2 	23389 
3 	26429 
1 	14482 
2 	22262 
3 	24636 
1 	13817 
2 	30956 
3 	30235 
1 	13985 
2 	23634 
3 	31411 
1 	15194 
2 	28462 
3 	37831 
1 	12557 
2 	24831 
3 	28201 
1 	14179 
2 	25018 
3 	26181 
1 	13357 
2 	28603 
3 	27723 
1 	16653 
2 	35311 
3 	27920 
1 	14422 
2 	25222 
3 	28618 
1 	14487 
2 	23623 
3 	27291 
1 	267604 
2 	416386 
3 	401697 
1 	15576 
2 	23187 
3 	26394 
1 	15741 
2 	24619 
3 	26764 
1 	13357 
2 	25166 
3 	27346 
1 	14620 
2 	20628 
3 	25522 
1 	266352 
2 	463217 
3 	480724 
1 	16137 
2 	21200 
3 	28267 
1 	14682 
2 	26220 
3 	22073 
1 	15277 
2 	29012 
3 	25703 
1 	15076 
2 	30010 
3 	28755 
1 	15761 
2 	31827 
3 	25709 
1 	15699 
2 	30858 
3 	33080 
1 	15337 
2 	31994 
3 	29259 
1 	16018 
2 	29982 
3 	28236 
1 	15361 
2 	33638 
3 	31957 
1 	14643 
2 	26679 
3 	28016 
1 	13909 
2 	32676 
3 	37724 
1 	14427 
2 	24047 
3 	33283 
1 	16851 
2 	29917 
3 	36921 
1 	15017 
2 	25513 
3 	35719 
1 	17484 
2 	29111 
3 	27255 
1 	15921 
2 	31245 
3 	27734 
1 	15699 
2 	25118 
3 	27400 
1 	14601 
2 	31053 
3 	35021 
1 	15527 
2 	27760 
3 	31208 
1 	15958 
2 	27159 
3 	24593 
1 	16526 
2 	29639 
3 	24566 
1 	13749 
2 	20093 
3 	29185 
1 	14674 
2 	24742 
3 	34515 
