1,16243
2,23184
3,25073
1,18399
2,39534
3,72303
1,13603
2,43280
3,65058
1,15421
2,88604
3,1.7606e+05
1,16494
2,49183
3,1.2244e+05
1,16904
2,1.0427e+05
3,1.5641e+05
1,16375
2,63006
3,59147
1,14311
2,60844
3,1.016e+05
1,15099
2,1.1478e+05
3,2.0491e+05
1,17178
2,63934
3,93555
1,38267
2,28587
3,22346
1,51667
2,28479
3,23687
1,22006
2,51984
3,26245
1,14702
2,60939
3,1.3292e+05
1,11780
2,1.3976e+05
3,2.485e+05
1,14188
2,60320
3,1.8748e+05
1,13716
2,20608
3,56551
1,14145
2,1.0245e+05
3,2.2123e+05
1,16763
2,59180
3,1.4384e+05
1,14038
2,84941
3,2.0538e+05
1,14622
2,50289
3,1.2046e+05
1,17872
2,23576
3,19923
1,17865
2,38630
3,83538
1,14303
2,57038
3,74187
1,12634
2,97291
3,1.7542e+05
1,14287
2,84832
3,1.0571e+05
1,15835
2,1.2668e+05
3,1.9033e+05
1,15311
2,77656
3,85663
1,15514
2,76745
3,89839
1,1.3483e+05
2,25822
3,80033
1,14823
2,50367
3,1.1242e+05
1,14501
2,71837
3,1.2266e+05
1,16334
2,71437
3,85888
1,13962
2,60908
3,1.834e+05
1,35089
2,19629
3,21613
1,16492
2,48689
3,40256
1,25355
2,21167
3,22807
1,15286
2,21316
3,23414
1,14215
2,69695
3,83885
1,14009
2,69716
3,42295
1,14055
2,42640
3,93640
1,15417
2,66966
3,40112
1,14459
2,38146
3,51284
1,16114
2,30470
3,90740
1,21808
2,22543
3,21690
1,17422
2,19192
3,20717
1,15309
2,18447
3,19372
1,17928
2,12754
3,14591
1,13942
2,25616
3,31841
1,18442
2,18684
3,20622
1,14042
2,38367
3,95901
1,15190
2,38460
3,96944
1,11660
2,59733
3,1.9686e+05
1,14444
2,55005
3,1.3491e+05
1,14516
2,54523
3,1.7018e+05
1,15967
2,48622
3,1.1272e+05
1,13597
2,52178
3,94916
1,15713
2,34363
3,53782
1,13564
2,87817
3,2.5397e+05
1,25926
2,21001
3,23334
1,46193
2,27142
3,23625
1,17109
2,21030
3,23298
1,17284
2,48315
3,31864
1,13200
2,49134
3,1.5225e+05
1,13473
2,60018
3,49484
1,14549
2,1.2138e+05
3,1.737e+05
1,14177
2,49272
3,98948
1,15022
2,50380
3,60887
1,13631
2,65926
3,1.3474e+05
1,20566
2,19765
3,23434
1,25984
2,18699
3,21119
1,20397
2,20955
3,23776
1,28377
2,35107
3,20264
1,12432
2,54539
3,1.6301e+05
1,14074
2,57784
3,62132
1,15018
2,36432
3,1.0316e+05
1,15208
2,77572
3,1.2941e+05
1,14209
2,50769
3,84785
1,15876
2,29770
3,62865
1,14470
2,54345
3,1.1231e+05
1,16023
2,49586
3,37106
1,15017
2,36688
3,79309
1,15259
2,31835
3,71766
1,15968
2,20842
3,23870
1,14863
2,47399
3,1.1849e+05
1,18221
2,30098
3,26899
1,14306
2,56353
3,29159
1,12232
2,46619
3,1.0361e+05
1,15475
2,41105
3,1.0727e+05
1,16463
2,74048
3,96502
1,15112
2,59730
3,2.0607e+05
1,15165
2,45162
3,1.1849e+05
1,15051
2,42516
3,48818
1,14669
2,30065
3,93711
1,15085
2,29734
3,68033
1,13451
2,42516
3,48818
1,18607
2,21550
3,23038
1,15456
2,27826
3,20414
1,24736
2,30708
3,22038
1,17513
2,24570
3,32525
1,19040
2,24974
3,26654
1,15456
2,27194
3,22449
1,14588
2,56124
3,96139
1,16022
2,55932
3,1.4242e+05
1,15851
2,42693
3,64666
1,15381
2,20969
3,68347
1,16209
2,36857
3,73712
1,14052
2,59976
3,86296
1,13506
2,39247
3,60693
1,14086
2,46447
3,68142
1,14612
2,38100
3,70998
1,14871
2,27982
3,30598
1,13521
2,26391
3,27084
1,15668
2,26045
3,20950
1,15892
2,49721
3,69961
1,12834
2,36147
3,1.1564e+05
1,15044
2,54424
3,42304
1,13716
2,65779
3,1.3742e+05
1,15252
2,30590
3,1.0693e+05
1,15217
2,40434
3,96853
1,13942
2,49754
3,81910
1,13109
2,40368
3,85928
1,15035
2,62549
3,1.5068e+05
1,16844
2,45014
3,51444
1,14344
2,24771
3,63684
1,13135
2,28324
3,67108
1,20163
2,22790
3,24183
1,12704
2,41858
3,30008
1,16353
2,28925
3,25839
1,20887
2,24836
3,22345
1,11782
2,54755
3,32817
1,11494
2,36333
3,86344
1,13906
2,31268
3,89965
1,15328
2,32830
3,76781
1,13014
2,31521
3,62041
1,15736
2,25899
3,70804
1,13926
2,42121
3,74556
1,14765
2,32602
3,52877
1,14762
2,31268
3,89965
1,15719
2,25210
3,22578
1,16309
2,23006
3,22480
1,16267
2,24792
3,24637
1,14399
2,65888
3,67888
1,13705
2,37804
3,1.2e+05
1,14808
2,69750
3,1.1974e+05
1,13604
2,32652
3,66255
1,12103
2,34966
3,79100
1,15235
2,53358
3,93533
1,14593
2,46202
3,42316
1,33559
2,21427
3,29442
1,16330
2,20567
3,21225
1,14174
2,23041
3,23979
1,12866
2,34207
3,59420
1,13566
2,39451
3,77726
1,14235
2,36199
3,1.0409e+05
1,12721
2,45798
3,26111
1,17563
2,22124
3,24720
1,14854
2,2.2096e+05
3,1.6599e+05
1,12895
2,66581
3,36051
1,15281
2,34868
3,24236
1,15228
2,32975
3,76100
1,14946
2,28553
3,59213
1,14070
2,41382
3,89842
1,40421
2,42593
3,24942
1,21151
2,22387
3,21964
1,25106
2,37968
3,21228
1,18930
2,45763
3,21929
1,20857
2,14007
3,22095
1,27941
2,20416
3,21416
1,38718
2,26180
3,20837
1,85026
2,22379
3,20326
1,22486
2,80641
3,91953
1,20676
2,58490
3,71257
1,18015
2,1.0393e+05
3,1.5571e+05
1,41396
2,1.0272e+05
3,1.1232e+05
1,31945
2,90189
3,2.1368e+05
1,25144
2,21621
3,26230
1,22850
2,24657
3,21144
1,41673
2,28161
3,26713
1,37203
2,66807
3,19880
1,20765
2,2.6257e+05
3,3.4162e+05
1,17561
2,1.7535e+05
3,2.126e+05
1,35279
2,1.8381e+05
3,3.464e+05
1,38568
2,84536
3,32462
1,14939
2,26506
3,25639
1,15923
2,20257
3,18304
1,13100
2,24360
3,17397
1,14939
2,23901
3,25217
1,17983
2,27567
3,31541
1,14555
2,19468
3,19101
1,16038
2,19655
3,25290
1,21909
2,26145
3,18267
1,17763
2,24753
3,38816
1,15412
2,17490
3,20648
1,13967
2,18697
3,19680
1,15826
2,14697
3,20648
1,17572
2,24753
3,38816
1,18318
2,28844
3,21824
1,13802
2,16200
3,18071
1,16468
2,21870
3,20971
1,13227
2,26485
3,22425
1,17621
2,21484
3,17373
1,13802
2,16200
3,20630
1,23302
2,77875
3,1.0854e+05
1,15442
2,19150
3,21664
1,18318
2,28844
3,21824
1,13802
2,16200
3,18071
1,16468
2,21870
3,20971
1,13227
2,26485
3,22425
1,17621
2,21484
3,17373
1,13802
2,16200
3,20630
1,18318
2,28844
3,21824
1,17777
2,22477
3,23411
1,15379
2,21488
3,15110
1,14635
2,20869
3,20508
1,65482
2,34032
3,25252
1,100151
2,28101
3,21341
1,36311
2,28161
3,28091
1,25155
2,44405
3,31212
1,31764
2,35234
3,27666
1,28356
2,25355
3,450401
1,32398
2,53344
3,24938
1,25100
2,38687
3,99777
1,73423
2,56745
3,32002
1,40123
2,35103
3,23453
